type,20231010T18:58:58,2.016078
ping,20231010T18:59:28,2.041072
ping,20231010T19:02:30,2.035394
ping,20231010T19:03:14,2.040273
ping,20231010T19:04:04,2.026725
ping,20231010T19:05:18,2.036701
now,20231010T19:05:24,2.039216
type,20231010T19:05:30,2.040798
type,20231010T19:05:36,2.032068
type,20231010T19:05:42,2.038029
